provinceName,areaName,varietyName,minimumPrice,middlePrice,highestPrice,meteringUnit
宁夏回族自治区,吴忠市,大蒜,6.0,7.2,16.0,元/公斤
宁夏回族自治区,吴忠市,富士苹果,4.6,7.0,13.0,元/公斤
宁夏回族自治区,吴忠市,小白菜,1.0,5.2,7.0,元/公斤
宁夏回族自治区,吴忠市,平菇,3.0,7.0,20.0,元/公斤
宁夏回族自治区,吴忠市,樱桃西红柿,4.0,7.0,14.0,元/公斤
宁夏回族自治区,吴忠市,油菜,1.0,4.0,10.0,元/公斤
宁夏回族自治区,吴忠市,油麦菜,3.0,7.2,12.0,元/公斤
宁夏回族自治区,吴忠市,活草鱼,15.0,22.0,24.0,元/公斤
宁夏回族自治区,吴忠市,活鲤鱼,11.0,14.0,20.0,元/公斤
宁夏回族自治区,吴忠市,活鲫鱼,18.0,24.0,26.0,元/公斤
宁夏回族自治区,吴忠市,牛肉,47.0,64.0,64.0,元/公斤
宁夏回族自治区,吴忠市,生姜,4.0,8.6,20.0,元/公斤
宁夏回族自治区,吴忠市,生菜,1.6,5.0,18.0,元/公斤
宁夏回族自治区,吴忠市,白条鸡,18.0,20.0,22.0,元/公斤
宁夏回族自治区,吴忠市,白萝卜,1.2,1.8,4.2,元/公斤
宁夏回族自治区,吴忠市,白鲢活鱼,8.0,10.0,11.0,元/公斤
宁夏回族自治区,吴忠市,红提子,7.0,9.0,22.0,元/公斤
宁夏回族自治区,吴忠市,红椒,2.8,3.2,24.0,元/公斤
宁夏回族自治区,吴忠市,红萝卜,1.6,3.2,7.0,元/公斤
宁夏回族自治区,吴忠市,羊肉,52.0,60.0,64.0,元/公斤
宁夏回族自治区,吴忠市,胡萝卜,1.2,1.6,4.6,元/公斤
宁夏回族自治区,吴忠市,芹菜,0.6,2.0,5.2,元/公斤
宁夏回族自治区,吴忠市,茼蒿,3.0,9.2,18.0,元/公斤
宁夏回族自治区,吴忠市,莲藕,4.0,6.8,15.6,元/公斤
宁夏回族自治区,吴忠市,莴笋,1.8,3.6,7.4,元/公斤
宁夏回族自治区,吴忠市,菜花,1.6,5.8,11.2,元/公斤
宁夏回族自治区,吴忠市,葱头,1.0,1.4,4.2,元/公斤
宁夏回族自治区,吴忠市,蒜苗,2.6,9.6,15.0,元/公斤
宁夏回族自治区,吴忠市,蒜薹,4.0,4.4,15.0,元/公斤
宁夏回族自治区,吴忠市,西兰花,2.6,11.0,12.0,元/公斤
宁夏回族自治区,吴忠市,西瓜,1.0,1.0,11.0,元/公斤
宁夏回族自治区,吴忠市,西红柿,1.0,2.2,9.0,元/公斤
宁夏回族自治区,吴忠市,西葫芦,0.6,1.6,8.0,元/公斤
宁夏回族自治区,吴忠市,酥梨,3.0,5.0,13.0,元/公斤
宁夏回族自治区,吴忠市,长茄子,0.8,2.2,11.0,元/公斤
宁夏回族自治区,吴忠市,青椒,1.2,2.6,13.0,元/公斤
宁夏回族自治区,吴忠市,韭苔,4.0,4.0,9.5,元/公斤
宁夏回族自治区,吴忠市,韭菜,1.2,4.2,14.0,元/公斤
宁夏回族自治区,吴忠市,香菇,11.0,13.0,24.0,元/公斤
宁夏回族自治区,吴忠市,香菜,2.6,6.0,22.0,元/公斤
宁夏回族自治区,吴忠市,香蕉,4.0,5.0,9.0,元/公斤
宁夏回族自治区,吴忠市,鸡蛋,6.6,7.6,13.2,元/公斤
宁夏回族自治区,银川市,三黄鸡,14.0,15.5,16.0,元/公斤
宁夏回族自治区,银川市,光皮黄瓜,,5.0,,元/公斤
宁夏回族自治区,银川市,冬瓜,0.9,1.225,1.6,元/公斤
宁夏回族自治区,银川市,南瓜,1.2,1.7000000000000002,2.0,元/公斤
宁夏回族自治区,银川市,圆茄子,1.3,1.2000000000000002,1.9,元/公斤
宁夏回族自治区,银川市,土豆,1.6,1.6,2.0,元/公斤
宁夏回族自治区,银川市,大白菜,1.0,0.9500000000000001,1.2,元/公斤
宁夏回族自治区,银川市,大葱,2.0,2.0,2.4,元/公斤
宁夏回族自治区,银川市,大蒜,9.0,7.75,11.0,元/公斤
宁夏回族自治区,银川市,富士苹果,5.7,7.35,9.0,元/公斤
宁夏回族自治区,银川市,小白菜,3.2,3.6,4.0,元/公斤
宁夏回族自治区,银川市,小葱,,5.0,,元/公斤
宁夏回族自治区,银川市,山竹,18.0,19.0,20.0,元/公斤
宁夏回族自治区,银川市,山药,8.0,7.5,10.0,元/公斤
宁夏回族自治区,银川市,巨峰葡萄,8.0,9.5,11.0,元/公斤
宁夏回族自治区,银川市,平菇,5.0,5.5,7.0,元/公斤
宁夏回族自治区,银川市,心里美萝卜,1.2,1.6,2.0,元/公斤
宁夏回族自治区,银川市,木瓜,9.0,10.0,11.0,元/公斤
宁夏回族自治区,银川市,李子,4.5,4.65,4.8,元/公斤
宁夏回族自治区,银川市,杏子,5.2,6.1,7.0,元/公斤
宁夏回族自治区,银川市,杨梅,16.0,18.0,20.0,元/公斤
宁夏回族自治区,银川市,枇杷,12.0,16.0,20.0,元/公斤
宁夏回族自治区,银川市,柚子,3.0,4.0,5.0,元/公斤
宁夏回族自治区,银川市,柠檬,16.0,17.0,18.0,元/公斤
宁夏回族自治区,银川市,桂鱼,60.0,62.0,64.0,元/公斤
宁夏回族自治区,银川市,桃子,5.6,5.8,6.0,元/公斤
宁夏回族自治区,银川市,椰子,16.0,17.0,18.0,元/公斤
宁夏回族自治区,银川市,榴莲,30.0,33.5,37.0,元/公斤
宁夏回族自治区,银川市,樱桃,20.0,35.0,50.0,元/公斤
宁夏回族自治区,银川市,橙子,7.0,8.0,9.0,元/公斤
宁夏回族自治区,银川市,油桃,5.0,6.0,7.0,元/公斤
宁夏回族自治区,银川市,油菜,2.4,2.55,3.4,元/公斤
宁夏回族自治区,银川市,油麦菜,4.3,4.9,5.3,元/公斤
宁夏回族自治区,银川市,活草鱼,22.0,19.8,24.0,元/公斤
宁夏回族自治区,银川市,活鲤鱼,12.0,12.25,13.0,元/公斤
宁夏回族自治区,银川市,活鲫鱼,20.0,18.5,22.0,元/公斤
宁夏回族自治区,银川市,火龙果,4.6,5.55,6.5,元/公斤
宁夏回族自治区,银川市,牛肉,66.0,64.0,66.0,元/公斤
宁夏回族自治区,银川市,猕猴桃,4.0,6.5,9.0,元/公斤
宁夏回族自治区,银川市,猪肉,20.0,20.0,20.0,元/公斤
宁夏回族自治区,银川市,猪肉(白条猪),,19.0,,元/公斤
宁夏回族自治区,银川市,甘蓝,0.9,0.9500000000000001,1.3,元/公斤
宁夏回族自治区,银川市,甘薯,4.3,4.4,4.5,元/公斤
宁夏回族自治区,银川市,甜瓜,3.0,3.25,3.5,元/公斤
宁夏回族自治区,银川市,生姜,9.0,8.0,11.0,元/公斤
宁夏回族自治区,银川市,生菜,3.0,3.9,3.6,元/公斤
宁夏回族自治区,银川市,甲鱼,32.0,50.0,68.0,元/公斤
宁夏回族自治区,银川市,白条鸡,,13.0,,元/公斤
宁夏回族自治区,银川市,白萝卜,1.0,1.1,1.4,元/公斤
宁夏回族自治区,银川市,白鲢活鱼,7.0,7.5,9.0,元/公斤
宁夏回族自治区,银川市,石榴,14.0,17.0,20.0,元/公斤
宁夏回族自治区,银川市,粳米(普通),,4.2,,元/公斤
宁夏回族自治区,银川市,红尖椒,,7.6,,元/公斤
宁夏回族自治区,银川市,红提子,5.6,6.4,7.2,元/公斤
宁夏回族自治区,银川市,红椒,4.0,4.6,5.2,元/公斤
宁夏回族自治区,银川市,绿豆芽,2.0,2.25,2.6,元/公斤
宁夏回族自治区,银川市,羊肉,54.0,56.0,58.0,元/公斤
宁夏回族自治区,银川市,胡萝卜,1.2,1.5,1.6,元/公斤
宁夏回族自治区,银川市,芒果,7.0,8.4,9.8,元/公斤
宁夏回族自治区,银川市,花生油,,22.0,,元/公斤
宁夏回族自治区,银川市,花鲢活鱼,,15.0,,元/公斤
宁夏回族自治区,银川市,芹菜,1.4,1.6,1.8,元/公斤
宁夏回族自治区,银川市,苦瓜,4.0,4.4,4.8,元/公斤
宁夏回族自治区,银川市,茼蒿,5.6,7.2,7.2,元/公斤
宁夏回族自治区,银川市,草莓,28.0,30.0,32.0,元/公斤
宁夏回族自治区,银川市,荔枝,5.6,5.8,6.0,元/公斤
宁夏回族自治区,银川市,莲藕,4.5,6.1,7.9,元/公斤
宁夏回族自治区,银川市,莴笋,,3.6,,元/公斤
宁夏回族自治区,银川市,菜花,5.2,5.5,6.8,元/公斤
宁夏回族自治区,银川市,菠菜,8.0,8.75,11.0,元/公斤
宁夏回族自治区,银川市,菠萝,2.8,3.4,4.0,元/公斤
宁夏回族自治区,银川市,葱头,1.0,1.05,1.6,元/公斤
宁夏回族自治区,银川市,蒜苗,8.0,7.3,10.0,元/公斤
宁夏回族自治区,银川市,蒜薹,6.0,5.3,7.2,元/公斤
宁夏回族自治区,银川市,西兰花,9.0,9.5,11.0,元/公斤
宁夏回族自治区,银川市,西洋芹,2.0,2.2,2.4,元/公斤
宁夏回族自治区,银川市,西红柿,3.0,2.6500000000000004,4.4,元/公斤
宁夏回族自治区,银川市,西葫芦,1.0,1.15,1.6,元/公斤
宁夏回族自治区,银川市,调和油,,11.0,,元/公斤
宁夏回族自治区,银川市,豆角,7.3,5.75,7.7,元/公斤
宁夏回族自治区,银川市,豇豆,4.8,5.4,6.0,元/公斤
宁夏回族自治区,银川市,酥梨,2.8,3.0,3.2,元/公斤
宁夏回族自治区,银川市,金针菇,6.0,6.6,7.2,元/公斤
宁夏回族自治区,银川市,长茄子,1.7,2.3,2.9,元/公斤
宁夏回族自治区,银川市,青椒,2.8,2.6,3.2,元/公斤
宁夏回族自治区,银川市,青笋,2.8,3.2,3.6,元/公斤
宁夏回族自治区,银川市,青萝卜,0.8,0.9,1.2,元/公斤
宁夏回族自治区,银川市,韭苔,5.5,6.5,7.5,元/公斤
宁夏回族自治区,银川市,韭菜,3.4,3.3,4.2,元/公斤
宁夏回族自治区,银川市,香梨,5.4,5.7,6.0,元/公斤
宁夏回族自治区,银川市,香瓜,2.0,3.0,4.0,元/公斤
宁夏回族自治区,银川市,香菇,8.0,12.0,16.0,元/公斤
宁夏回族自治区,银川市,香菜,6.5,7.75,8.5,元/公斤
宁夏回族自治区,银川市,香蕉,4.4,4.4,4.4,元/公斤
宁夏回族自治区,银川市,鮰鱼,,19.6,,元/公斤
宁夏回族自治区,银川市,鲈鱼,53.0,54.0,55.0,元/公斤
宁夏回族自治区,银川市,鸡蛋,8.0,7.699999999999999,8.4,元/公斤
宁夏回族自治区,银川市,麒麟西瓜,1.6,2.8,4.0,元/公斤
宁夏回族自治区,银川市,黄元帅苹果,7.0,8.0,9.0,元/公斤
宁夏回族自治区,银川市,黄瓜,2.6,2.95,4.0,元/公斤
宁夏回族自治区,银川市,黄豆芽,2.0,2.25,2.6,元/公斤
宁夏回族自治区,银川市,黑鱼,,24.0,,元/公斤
宁夏回族自治区,银川市,龙眼(桂圆),10.0,13.0,16.0,元/公斤
安徽省,亳州市,丝瓜,,8.0,,元/公斤
安徽省,亳州市,冬瓜,,0.7,,元/公斤
安徽省,亳州市,南瓜,,2.0,,元/公斤
安徽省,亳州市,哈密瓜,,3.6,,元/公斤
安徽省,亳州市,嘎拉苹果,,3.0,,元/公斤
安徽省,亳州市,土豆,,2.4,,元/公斤
安徽省,亳州市,基围虾,,46.0,,元/公斤
安徽省,亳州市,大白菜,,2.0,,元/公斤
安徽省,亳州市,大葱,,2.0,,元/公斤
安徽省,亳州市,大蒜,,7.0,,元/公斤
安徽省,亳州市,富士苹果,,8.0,,元/公斤
安徽省,亳州市,小白菜,,5.0,,元/公斤
安徽省,亳州市,山竹,,16.0,,元/公斤
安徽省,亳州市,山药,,6.0,,元/公斤
安徽省,亳州市,巨峰葡萄,,6.0,,元/公斤
安徽省,亳州市,木耳菜,,6.0,,元/公斤
安徽省,亳州市,李子,,5.0,,元/公斤
安徽省,亳州市,杨梅,,16.0,,元/公斤
安徽省,亳州市,柠檬,,23.0,,元/公斤
安徽省,亳州市,桃子,,5.0,,元/公斤
安徽省,亳州市,梨,,2.5,,元/公斤
安徽省,亳州市,榴莲,,35.0,,元/公斤
安徽省,亳州市,橘、柑,,8.0,,元/公斤
安徽省,亳州市,沃柑,,8.0,,元/公斤
安徽省,亳州市,油桃,,6.0,,元/公斤
安徽省,亳州市,油菜,,4.0,,元/公斤
安徽省,亳州市,油麦菜,,10.0,,元/公斤
安徽省,亳州市,泥鳅,,20.0,,元/公斤
安徽省,亳州市,洋白菜,,1.9,,元/公斤
安徽省,亳州市,活鲤鱼,,10.0,,元/公斤
安徽省,亳州市,活鲫鱼,,17.0,,元/公斤
安徽省,亳州市,火龙果,,6.5,,元/公斤
安徽省,亳州市,猕猴桃,,10.0,,元/公斤
安徽省,亳州市,猪肉(白条猪),,18.4,,元/公斤
安徽省,亳州市,生姜,,8.0,,元/公斤
安徽省,亳州市,生菜,,8.0,,元/公斤
安徽省,亳州市,白条鸡,,17.0,,元/公斤
安徽省,亳州市,白萝卜,,2.0,,元/公斤
安徽省,亳州市,空心菜,,4.0,,元/公斤
安徽省,亳州市,红提子,,10.0,,元/公斤
安徽省,亳州市,红椒,,6.0,,元/公斤
安徽省,亳州市,绿豆芽,,2.4,,元/公斤
安徽省,亳州市,胡萝卜,,2.2,,元/公斤
安徽省,亳州市,芒果,,7.0,,元/公斤
安徽省,亳州市,芹菜,,3.5,,元/公斤
安徽省,亳州市,苋菜,,6.0,,元/公斤
安徽省,亳州市,苦瓜,,6.0,,元/公斤
安徽省,亳州市,苹果梨,,3.5,,元/公斤
安徽省,亳州市,茭白,,12.0,,元/公斤
安徽省,亳州市,茼蒿,,15.0,,元/公斤
安徽省,亳州市,莲藕,,12.0,,元/公斤
安徽省,亳州市,莴笋,,4.0,,元/公斤
安徽省,亳州市,菜花,,7.0,,元/公斤
安徽省,亳州市,菠菜,,16.0,,元/公斤
安徽省,亳州市,菠萝,,4.0,,元/公斤
安徽省,亳州市,菠萝蜜,,6.0,,元/公斤
安徽省,亳州市,葱头,,0.7,,元/公斤
安徽省,亳州市,蒜薹,,9.0,,元/公斤
安徽省,亳州市,蜜桔,,5.0,,元/公斤
安徽省,亳州市,西兰花,,10.0,,元/公斤
安徽省,亳州市,西洋芹,,5.0,,元/公斤
安徽省,亳州市,西瓜,,1.6,,元/公斤
安徽省,亳州市,西红柿,,4.0,,元/公斤
安徽省,亳州市,西葫芦,,4.0,,元/公斤
安徽省,亳州市,豆角,,14.0,,元/公斤
安徽省,亳州市,豇豆,,4.0,,元/公斤
安徽省,亳州市,金针菇,,5.0,,元/公斤
安徽省,亳州市,长茄子,,3.0,,元/公斤
安徽省,亳州市,青椒,,4.5,,元/公斤
安徽省,亳州市,韭菜,,3.0,,元/公斤
安徽省,亳州市,香瓜,,5.0,,元/公斤
安徽省,亳州市,香菇,,15.0,,元/公斤
安徽省,亳州市,香菜,,14.0,,元/公斤
安徽省,亳州市,香蕉,,4.0,,元/公斤
安徽省,亳州市,鲢鱼,,10.0,,元/公斤
安徽省,亳州市,鸡蛋,,6.0,,元/公斤
安徽省,亳州市,麒麟西瓜,,4.0,,元/公斤
安徽省,亳州市,黄瓜,,4.5,,元/公斤
安徽省,亳州市,黄豆芽,,2.4,,元/公斤
安徽省,亳州市,黑鱼,,16.0,,元/公斤
安徽省,亳州市,龙眼(桂圆),,13.0,,元/公斤
安徽省,亳州市,龙虾,,25.0,,元/公斤
安徽省,六安市,冬瓜,1.0,1.3,3.0,元/公斤
安徽省,六安市,南瓜,1.5,2.3,4.0,元/公斤
安徽省,六安市,土豆,1.7,2.5,2.8,元/公斤
安徽省,六安市,大白菜,0.8,1.4,1.5,元/公斤
安徽省,六安市,大葱,2.3,2.6,4.0,元/公斤
安徽省,六安市,大蒜,6.0,7.5,9.0,元/公斤
安徽省,六安市,小白菜,1.5,3.8,4.0,元/公斤
安徽省,六安市,平菇,3.5,6.0,7.0,元/公斤
安徽省,六安市,油菜,1.6,3.4,4.0,元/公斤
安徽省,六安市,瓠子,1.5,3.0,3.6,元/公斤
安徽省,六安市,生菜,3.0,4.6,6.0,元/公斤
安徽省,六安市,空心菜,2.5,3.4,4.0,元/公斤
安徽省,六安市,胡萝卜,1.8,2.3,3.2,元/公斤
安徽省,六安市,芹菜,3.2,5.4,6.0,元/公斤
安徽省,六安市,苋菜,2.0,3.7,4.0,元/公斤
安徽省,六安市,莲藕,5.0,6.6,10.0,元/公斤
安徽省,六安市,莴笋,2.3,3.7,5.0,元/公斤
安徽省,六安市,西兰花,4.0,6.1,8.0,元/公斤
安徽省,六安市,青椒,3.0,3.7,4.5,元/公斤
安徽省,六安市,青萝卜,0.8,1.5,1.8,元/公斤
安徽省,六安市,韭菜,2.5,5.0,6.0,元/公斤
安徽省,六安市,香菇,10.0,13.5,13.8,元/公斤
安徽省,六安市,黄瓜,2.5,4.6,5.5,元/公斤
安徽省,合肥市,一级豆油(散装),8.0,8.25,8.4,元/公斤
安徽省,合肥市,丝瓜,4.0,6.5,9.0,元/公斤
安徽省,合肥市,南瓜,1.6,2.0,2.4,元/公斤
安徽省,合肥市,哈密瓜,4.0,4.3,4.5,元/公斤
安徽省,合肥市,土豆,1.6,1.8,2.6,元/公斤
安徽省,合肥市,大白菜,0.9,1.2,1.3,元/公斤
安徽省,合肥市,大葱,2.2,2.5,2.8,元/公斤
安徽省,合肥市,大蒜,7.0,7.4,8.0,元/公斤
安徽省,合肥市,大黄花鱼,30.0,36.0,43.0,元/公斤
安徽省,合肥市,富士苹果,7.0,7.5,8.0,元/公斤
安徽省,合肥市,小葱,4.6,4.9,5.2,元/公斤
安徽省,合肥市,带鱼,20.0,27.5,36.0,元/公斤
安徽省,合肥市,毛豆,3.0,4.0,5.0,元/公斤
安徽省,合肥市,油菜,4.0,5.0,6.0,元/公斤
安徽省,合肥市,油麦菜,6.5,7.0,7.5,元/公斤
安徽省,合肥市,活鲤鱼,11.0,12.0,13.0,元/公斤
安徽省,合肥市,活鲫鱼,19.0,20.5,23.0,元/公斤
安徽省,合肥市,牛肉,66.0,70.0,74.0,元/公斤
安徽省,合肥市,猪肉(白条猪),16.4,16.4,16.4,元/公斤
安徽省,合肥市,瓠子,2.5,3.0,3.5,元/公斤
安徽省,合肥市,生姜,6.0,8.0,10.0,元/公斤
安徽省,合肥市,白条鸡,14.5,14.8,15.0,元/公斤
安徽省,合肥市,白萝卜,0.8,1.1,1.4,元/公斤
安徽省,合肥市,白鲢活鱼,5.5,6.8,8.5,元/公斤
安徽省,合肥市,红椒,4.0,5.2,7.0,元/公斤
安徽省,合肥市,羊肉,50.0,55.0,60.0,元/公斤
安徽省,合肥市,胡萝卜,1.6,2.0,2.4,元/公斤
安徽省,合肥市,芒果,10.0,12.5,14.0,元/公斤
安徽省,合肥市,芹菜,3.6,4.1,4.4,元/公斤
安徽省,合肥市,茄子,3.0,3.2,3.6,元/公斤
安徽省,合肥市,荷兰豆,8.0,9.0,10.0,元/公斤
安徽省,合肥市,莲藕,1.6,4.0,6.0,元/公斤
安徽省,合肥市,莴笋,2.0,3.2,4.4,元/公斤
安徽省,合肥市,菜油(散装),9.2,9.7,10.0,元/公斤
安徽省,合肥市,菠菜,10.0,14.0,18.0,元/公斤
安徽省,合肥市,西兰花,9.0,9.2,9.5,元/公斤
安徽省,合肥市,西瓜,1.8,2.7,4.0,元/公斤
安徽省,合肥市,西红柿,2.4,3.7,5.0,元/公斤
安徽省,合肥市,西葫芦,3.0,3.6,4.0,元/公斤
安徽省,合肥市,豆角,5.0,5.5,6.0,元/公斤
安徽省,合肥市,豇豆,5.0,5.5,6.0,元/公斤
安徽省,合肥市,酥梨,3.8,4.2,4.5,元/公斤
安徽省,合肥市,青椒,4.4,4.8,5.0,元/公斤
安徽省,合肥市,香菇,10.0,13.0,16.0,元/公斤
安徽省,合肥市,香菜,11.0,11.5,12.0,元/公斤
安徽省,合肥市,香蕉,6.0,6.6,7.5,元/公斤
安徽省,合肥市,鲈鱼,34.0,37.0,42.0,元/公斤
安徽省,合肥市,鸡蛋,8.4,8.4,8.4,元/公斤
安徽省,合肥市,黄瓜,6.0,6.5,7.0,元/公斤
安徽省,合肥市,黄豆芽,1.6,1.8,2.2,元/公斤
安徽省,安庆市,冬瓜,1.0,1.4,1.8,元/公斤
安徽省,安庆市,南瓜,3.0,3.5,4.0,元/公斤
安徽省,安庆市,土豆,2.0,2.5,3.0,元/公斤
安徽省,安庆市,大白菜,1.2,1.4,1.6,元/公斤
安徽省,安庆市,大葱,5.0,5.5,6.0,元/公斤
安徽省,安庆市,大蒜,10.0,10.5,11.0,元/公斤
安徽省,安庆市,小白菜,6.0,7.0,8.0,元/公斤
安徽省,安庆市,尖椒,3.0,4.5,6.0,元/公斤
安徽省,安庆市,山药,7.0,7.5,8.0,元/公斤
安徽省,安庆市,平菇,7.0,8.0,9.0,元/公斤
安徽省,安庆市,甘蓝,1.2,1.6,2.0,元/公斤
安徽省,安庆市,生姜,8.0,10.0,12.0,元/公斤
安徽省,安庆市,生菜,5.0,6.5,8.0,元/公斤
安徽省,安庆市,白萝卜,1.4,1.7,2.0,元/公斤
安徽省,安庆市,胡萝卜,2.0,2.5,3.0,元/公斤
安徽省,安庆市,芹菜,6.0,8.0,10.0,元/公斤
安徽省,安庆市,苦瓜,4.0,5.0,6.0,元/公斤
安徽省,安庆市,茄子,3.0,5.0,7.0,元/公斤
安徽省,安庆市,莲藕,8.0,12.0,16.0,元/公斤
安徽省,安庆市,莴笋,4.0,5.0,6.0,元/公斤
安徽省,安庆市,菜花,7.0,7.5,8.0,元/公斤
安徽省,安庆市,菠菜,10.0,12.0,14.0,元/公斤
安徽省,安庆市,葱头,3.0,3.5,4.0,元/公斤
安徽省,安庆市,蒜薹,4.6,6.3,8.0,元/公斤
安徽省,安庆市,西兰花,8.0,9.5,11.0,元/公斤
安徽省,安庆市,西红柿,3.6,4.3,5.0,元/公斤
安徽省,安庆市,西葫芦,4.0,5.0,6.0,元/公斤
安徽省,安庆市,豇豆,5.0,5.5,6.0,元/公斤
安徽省,安庆市,青椒,4.0,5.5,7.0,元/公斤
安徽省,安庆市,韭菜,4.0,4.5,5.0,元/公斤
安徽省,安庆市,香菇,10.0,12.5,15.0,元/公斤
安徽省,安庆市,黄瓜,4.0,5.5,7.0,元/公斤
安徽省,安庆市,黄豆芽,1.4,1.7,2.0,元/公斤
安徽省,宿州市,一级豆油(散装),,12.0,,元/公斤
安徽省,宿州市,京欣西瓜,,2.0,,元/公斤
安徽省,宿州市,佛手瓜,,4.0,,元/公斤
安徽省,宿州市,冬瓜,,0.8,,元/公斤
安徽省,宿州市,南瓜,,3.6,,元/公斤
安徽省,宿州市,圆茄子,,2.4,,元/公斤
安徽省,宿州市,土豆,,2.2,,元/公斤
安徽省,宿州市,大白菜,,2.0,,元/公斤
安徽省,宿州市,大米,,4.0,,元/公斤
安徽省,宿州市,大葱,,2.6,,元/公斤
安徽省,宿州市,大蒜,,7.0,,元/公斤
安徽省,宿州市,尖椒,,6.0,,元/公斤
安徽省,宿州市,山楂,,5.0,,元/公斤
安徽省,宿州市,山药,,6.0,,元/公斤
安徽省,宿州市,巨峰葡萄,,7.0,,元/公斤
安徽省,宿州市,平菇,,10.0,,元/公斤
安徽省,宿州市,油菜,,6.0,,元/公斤
安徽省,宿州市,油麦菜,,6.0,,元/公斤
安徽省,宿州市,洋白菜,,5.0,,元/公斤
安徽省,宿州市,活草鱼,,18.0,,元/公斤
安徽省,宿州市,活鲤鱼,,18.0,,元/公斤
安徽省,宿州市,活鲫鱼,,18.0,,元/公斤
安徽省,宿州市,牛肉,,60.0,,元/公斤
安徽省,宿州市,猕猴桃,,12.0,,元/公斤
安徽省,宿州市,猪肉(白条猪),,22.0,,元/公斤
安徽省,宿州市,生姜,,9.0,,元/公斤
安徽省,宿州市,生菜,,6.0,,元/公斤
安徽省,宿州市,白条鸡,,17.0,,元/公斤
安徽省,宿州市,白萝卜,,2.0,,元/公斤
安徽省,宿州市,白鲢活鱼,,11.0,,元/公斤
安徽省,宿州市,空心菜,,4.0,,元/公斤
安徽省,宿州市,红萝卜,,2.6,,元/公斤
安徽省,宿州市,绿豆芽,,3.0,,元/公斤
安徽省,宿州市,羊肉,,50.0,,元/公斤
安徽省,宿州市,胡萝卜,,3.0,,元/公斤
安徽省,宿州市,色拉油,,12.0,,元/公斤
安徽省,宿州市,芋头,,6.0,,元/公斤
安徽省,宿州市,花鲢活鱼,,18.0,,元/公斤
安徽省,宿州市,芹菜,,3.6,,元/公斤
安徽省,宿州市,茄子,,3.2,,元/公斤
安徽省,宿州市,茼蒿,,12.0,,元/公斤
安徽省,宿州市,荷兰豆,,18.0,,元/公斤
安徽省,宿州市,莲藕,,6.0,,元/公斤
安徽省,宿州市,莴笋,,3.0,,元/公斤
安徽省,宿州市,菜花,,6.0,,元/公斤
安徽省,宿州市,葱头,,3.0,,元/公斤
安徽省,宿州市,蒜苗,,12.0,,元/公斤
安徽省,宿州市,蒜薹,,6.0,,元/公斤
安徽省,宿州市,蜜桔,,7.0,,元/公斤
安徽省,宿州市,西兰花,,6.0,,元/公斤
安徽省,宿州市,西瓜,,2.0,,元/公斤
安徽省,宿州市,西红柿,,5.0,,元/公斤
安徽省,宿州市,西葫芦,,5.0,,元/公斤
安徽省,宿州市,豆角,,4.0,,元/公斤
安徽省,宿州市,酥梨,,3.0,,元/公斤
安徽省,宿州市,金针菇,,8.0,,元/公斤
安徽省,宿州市,青椒,,5.0,,元/公斤
安徽省,宿州市,面粉,,3.2,,元/公斤
安徽省,宿州市,韭苔,,8.0,,元/公斤
安徽省,宿州市,韭菜,,4.0,,元/公斤
安徽省,宿州市,香油,,41.0,,元/公斤
安徽省,宿州市,香菇,,12.0,,元/公斤
安徽省,宿州市,香菜,,14.0,,元/公斤
安徽省,宿州市,香蕉,,4.6,,元/公斤
安徽省,宿州市,鸡腿菇,,6.0,,元/公斤
安徽省,宿州市,鸡蛋,,6.6,,元/公斤
安徽省,宿州市,黄瓜,,6.0,,元/公斤
安徽省,宿州市,黄豆芽,,3.0,,元/公斤
安徽省,淮北市,冬瓜,,1.0,,元/公斤
安徽省,淮北市,南瓜,,2.2,,元/公斤
安徽省,淮北市,土豆,,2.2,,元/公斤
安徽省,淮北市,大带鱼,,25.0,,元/公斤
安徽省,淮北市,大白菜,,2.2,,元/公斤
安徽省,淮北市,大葱,,2.2,,元/公斤
安徽省,淮北市,大蒜,,7.2,,元/公斤
安徽省,淮北市,大黄花鱼,,30.0,,元/公斤
安徽省,淮北市,富士苹果,,8.0,,元/公斤
安徽省,淮北市,巨峰葡萄,,9.0,,元/公斤
安徽省,淮北市,平菇,,8.0,,元/公斤
安徽省,淮北市,油菜,,9.0,,元/公斤
安徽省,淮北市,洋白菜,,2.2,,元/公斤
安徽省,淮北市,活草鱼,,17.0,,元/公斤
安徽省,淮北市,活鲤鱼,,12.0,,元/公斤
安徽省,淮北市,活鲫鱼,,14.0,,元/公斤
安徽省,淮北市,牛肉,,62.0,,元/公斤
安徽省,淮北市,猪肉,,20.0,,元/公斤
安徽省,淮北市,生姜,,8.0,,元/公斤
安徽省,淮北市,生菜,,5.0,,元/公斤
安徽省,淮北市,白条鸡,,16.0,,元/公斤
安徽省,淮北市,白萝卜,,2.0,,元/公斤
安徽省,淮北市,白鲢活鱼,,7.0,,元/公斤
安徽省,淮北市,羊肉,,62.0,,元/公斤
安徽省,淮北市,胡萝卜,,2.6,,元/公斤
安徽省,淮北市,花鲢活鱼,,16.0,,元/公斤
安徽省,淮北市,芹菜,,4.4,,元/公斤
安徽省,淮北市,茄子,,2.2,,元/公斤
安徽省,淮北市,莲藕,,6.2,,元/公斤
安徽省,淮北市,莴笋,,4.4,,元/公斤
